index,player_name,team,overall_innings,overall_runs,overall_notout,balls,centuries,fifties,thirties,zeros,overall_average,strike_rate,form_innings,form_runs,recent_not_outs,recent_100s,recent_50s,recent_30s,recent_zeros,form_average,home_innings,home_runs,home_not_out_count,home_100s,home_50s,home_30s,home_zeros,home_average,away_innings,away_runs,away_not_out_count,away_100s,away_50s,away_30s,away_zeros,away_average,img_url
1379,KOK Williams,West Indies,5,19,2,18,0,0,0,1,6.333333333,74.5,5,19,2,0,0,0,1,6.333333333,0,31,1,0,0,0,0,13,5,19,2,0,0,0,1,6.333333333,https://i.ibb.co/YN3dFnR/player.png
1383,JN Malan,South Africa,5,110,0,86,0,0,2,0,22,129.4012001,5,110,0,0,0,2,0,22,2,35,0,0,0,1,0,17.5,3,75,0,0,0,1,0,25,https://i.ibb.co/YN3dFnR/player.png
1384,H Klaasen,South Africa,16,300,3,212,0,2,0,1,23.07692308,119.0734262,10,156,3,0,1,0,1,22.28571429,10,219,2,0,2,0,0,27.375,6,81,1,0,0,0,1,16.2,https://i.ibb.co/YN3dFnR/player.png
1385,Hussain Talat,Pakistan,17,394,2,345,0,2,5,1,26.26666667,100.0048176,10,204,0,0,1,3,1,20.4,6,158,2,0,1,2,0,39.5,11,236,0,0,1,3,1,21.45454545,https://i.ibb.co/YN3dFnR/player.png
1389,DJM Short,Australia,23,642,4,556,0,4,7,1,33.78947368,111.0775864,10,191,1,0,0,4,1,21.22222222,9,167,1,0,0,4,1,20.875,14,475,3,0,4,3,0,43.18181818,https://i.ibb.co/YN3dFnR/player.png
1391,SN Thakur,India,5,69,3,37,0,0,0,1,34.5,164.1269841,5,69,3,0,0,0,1,34.5,3,32,2,0,0,0,1,32,2,37,1,0,0,0,0,37,https://i.ibb.co/YN3dFnR/player.png
1409,Mahedi Hasan,Bangladesh,5,32,1,34,0,0,0,2,8,65,5,32,1,0,0,0,2,8,1,11,0,0,0,0,0,11,4,21,1,0,0,0,2,7,https://i.ibb.co/YN3dFnR/player.png
1411,PJ van Biljon,South Africa,6,89,2,72,0,0,1,0,22.25,123.6174242,6,89,2,0,0,1,0,22.25,4,31,2,0,0,0,0,15.5,2,58,0,0,0,1,0,29,https://i.ibb.co/YN3dFnR/player.png
1412,AT Carey,Australia,17,176,3,155,0,0,1,0,12.57142857,95.69425149,10,111,0,0,0,0,0,11.1,4,44,1,0,0,0,0,14.66666667,13,132,2,0,0,1,0,12,https://i.ibb.co/YN3dFnR/player.png
1416,Khizar Hayat,Malaysia,7,104,2,83,0,0,0,0,20.8,128.2913165,7,104,2,0,0,0,0,20.8,4,65,2,0,0,0,0,32.5,3,39,0,0,0,0,0,13,https://i.ibb.co/YN3dFnR/player.png
1419,T Shamsi,South Africa,5,4,4,13,0,0,0,3,4,20,5,4,4,0,0,0,3,4,4,4,4,0,0,0,2,0,1,0,0,0,0,0,1,0,https://i.ibb.co/YN3dFnR/player.png
1478,Sharafuddin Ashraf,Afghanistan,5,28,1,31,0,0,0,1,7,61.30952381,5,28,1,0,0,0,1,7,0,31,1,0,0,0,0,13,5,28,1,0,0,0,1,7,https://i.ibb.co/YN3dFnR/player.png
1481,TS Kamunhukamwe,Zimbabwe,5,83,0,77,0,0,1,1,16.6,71.49122807,5,83,0,0,0,1,1,16.6,0,31,1,0,0,0,0,13,5,83,0,0,0,1,1,16.6,https://i.ibb.co/YN3dFnR/player.png
1482,W Madhevere,Zimbabwe,7,116,1,100,0,1,0,1,19.33333333,83.74768089,7,116,1,0,1,0,1,19.33333333,0,31,1,0,0,0,0,13,7,116,1,0,1,0,1,19.33333333,https://i.ibb.co/YN3dFnR/player.png
1486,Ariful Haque,Bangladesh,8,59,3,65,0,0,0,1,11.8,86.37125903,8,59,3,0,0,0,1,11.8,4,20,1,0,0,0,1,6.666666667,4,39,2,0,0,0,0,19.5,https://i.ibb.co/YN3dFnR/player.png
1501,Mohammad Nawaz (3),Pakistan,5,34,2,38,0,0,0,1,11.33333333,75.55555556,5,34,2,0,0,0,1,11.33333333,3,21,2,0,0,0,1,21,2,13,0,0,0,0,0,6.5,https://i.ibb.co/YN3dFnR/player.png
1508,B Muzarabani,Zimbabwe,5,6,3,12,0,0,0,3,3,26.66666667,5,6,3,0,0,0,3,3,2,1,1,0,0,0,1,1,3,5,2,0,0,0,2,5,https://i.ibb.co/YN3dFnR/player.png
1513,TK Musakanda,Zimbabwe,9,168,0,140,0,0,3,2,18.66666667,99.6946344,9,168,0,0,0,3,2,18.66666667,4,98,0,0,0,2,0,24.5,5,70,0,0,0,1,2,14,https://i.ibb.co/YN3dFnR/player.png
1514,B Mavuta,Zimbabwe,5,51,3,32,0,0,0,1,25.5,128.3333333,5,51,3,0,0,0,1,25.5,1,6,1,0,0,0,0,0,4,45,2,0,0,0,1,22.5,https://i.ibb.co/YN3dFnR/player.png
1562,Haider Ali,Pakistan,10,222,1,166,0,2,0,0,24.66666667,124.0123071,10,222,1,0,2,0,0,24.66666667,6,146,1,0,1,0,0,29.2,4,76,0,0,1,0,0,19,https://i.ibb.co/YN3dFnR/player.png
1582,DP Conway,New Zealand,11,473,3,320,0,4,3,0,59.125,134.3616897,10,432,3,0,4,2,0,61.71428571,10,471,3,0,4,3,0,67.28571429,1,2,0,0,0,0,0,2,https://i.ibb.co/YN3dFnR/player.png
1598,JR Philippe,Australia,5,105,0,88,0,0,2,0,21,92.7520301,5,105,0,0,0,2,0,21,0,31,1,0,0,0,0,13,5,105,0,0,0,2,0,21,https://i.ibb.co/YN3dFnR/player.png
